20h59m12.81s +44d26m53.63s,0.3484,67.1194,Helical Metric Schema,73.22,MATCH: 2MASS J20590597+4426559 (Y*O),,
21h00m12.11s +44d15m49.29s,0.234,18.941,Gasious Substrate Schema,43.15,MATCH: ZTF J210010.14+441511.6 (RS*),,
20h59m43.99s +44d26m10.12s,0.446,89.9811,Trefoil Metric Schema,114.62,MATCH: Gaia DR3 2162262462975032448 (EB*),,
20h58m43.15s +44d08m33.70s,0.479,64.1013,Localized Torsional Inflection,75.93,MATCH: Gaia DR2 2162233905725449088 (*),,
21h00m05.60s +44d26m49.72s,0.197,141.2914,Minkowskian Baseline,78.71,MATCH: ATO J315.0518+44.4391 (EB*),,
20h58m36.77s +44d23m26.45s,0.3119,68.4479,Solenoidal Metric Schema (Iron),27.71,MATCH: [GS55] 234 (ISM),,
20h58m19.90s +44d15m29.56s,0.7083,53.1036,Metric Spacetime Anomaly,47.41,MATCH: Kiso J205818.11+441612.9 (EB*),,
20h58m39.81s +44d09m46.68s,0.2661,18.2086,Gasious Substrate Schema,80.08,MATCH: Gaia DR2 2162233978755735680 (Em*),,
20h59m44.73s +44d32m29.65s,0.3595,4.0507,Helical Metric Schema,61.22,MATCH: ZTF J205944.00+443330.3 (EB*),,
20h58m22.19s +44d22m22.80s,0.5967,178.0464,Metric Spacetime Anomaly,47.34,MATCH: Gaia DR2 2162251845819900544 (*),,
20h58m34.41s +44d08m27.08s,0.2836,42.4081,Solenoidal Metric Schema (Iron),103.81,MATCH: WSTB 28W48 (Rad),,
20h59m17.56s +44d21m57.28s,0.4658,117.5227,Metric Spacetime Anomaly,11.2,MATCH: 2MASS J20591690+4422062 (LP?),,
20h59m35.48s +44d24m58.72s,0.2973,55.4488,Localized Torsional Inflection,106.89,MATCH: Gaia DR2 2162261569627019520 (Em*),,
20h59m18.97s +44d24m49.46s,0.2797,79.0792,Gasious Substrate Schema,84.82,MATCH: Gaia DR2 2162261569627019520 (Em*),,
20h58m22.65s +44d10m52.40s,0.1923,383.054,Minkowskian Baseline,35.91,MATCH: Gaia DR2 2162240846392642176 (Y*?),,
20h59m14.26s +44d16m57.77s,0.462,163.0386,Metric Spacetime Anomaly,11.44,MATCH: 2MASS J20591332+4417034 (Y*?),,
20h58m28.25s +44d20m07.63s,0.3158,21.2206,Solenoidal Metric Schema (Iron),70.56,MATCH: Gaia DR2 2162248134968123776 (*),,
20h59m58.33s +44d27m32.93s,0.2889,57.9243,Solenoidal Metric Schema (Iron),9.28,MATCH: Gaia DR2 2162262497340014976 (*),,
20h59m31.93s +44d14m16.75s,0.952,213.5266,Baryonic Metric Substrate,48.84,MATCH: HD 200060 (*),,
21h00m24.87s +44d21m54.60s,0.2109,153.6895,Minkowskian Baseline,72.51,MATCH: [KW97] 54-2 (Em*),,
20h59m07.64s +44d31m06.92s,0.284,54.6951,Solenoidal Metric Schema (Iron),87.16,MATCH: C* 2951 (C*),,
20h59m39.41s +44d20m34.83s,0.43,11.3874,Trefoil Metric Schema,75.86,MATCH: 2MASS J20593457+4419395 (LP*),,
20h59m41.03s +44d10m00.07s,0.1963,254.054,Minkowskian Baseline,30.23,MATCH: 2MASS J20593828+4410072 (Or*),,
21h00m05.91s +44d08m15.53s,0.7047,80.1014,Metric Spacetime Anomaly,28.85,MATCH: ZTF J210007.47+440752.1 (EB*),,
20h59m27.24s +44d19m49.70s,1.099,190.4643,Baryonic Metric Substrate,79.33,MATCH: 2MASS J20593457+4419395 (LP*),,
20h59m47.42s +44d18m26.33s,0.3181,62.7785,Solenoidal Metric Schema (Iron),49.9,MATCH: 2MASS J20594372+4418565 (Y*O),,
20h58m22.16s +44d28m18.13s,0.2817,84.5575,Solenoidal Metric Schema (Iron),28.83,MATCH: HD 199870 (SB*),,
20h58m49.46s +44d11m13.91s,0.2532,217.8181,Gasious Substrate Schema,43.63,MATCH: ZTF J205845.64+441128.6 (BY*),,
20h58m47.63s +44d25m24.88s,0.2635,16.3116,Gasious Substrate Schema,54.89,MATCH: HD 199939 (SB*),,
20h58m21.44s +44d22m54.99s,0.1746,206.3702,Minkowskian Baseline,14.19,MATCH: Gaia DR2 2162251845819900544 (*),,
20h59m39.72s +44d16m33.34s,0.3738,65.4606,Trefoil Metric Schema,32.07,MATCH: GSC 03179-00666 (PM*),,
20h58m56.18s +44d06m04.76s,0.2124,64.1044,Minkowskian Baseline,79.32,MATCH: DOBASHI 2765 (DNe),,
20h58m38.76s +44d19m41.05s,0.1975,34.4793,Minkowskian Baseline,19.48,MATCH: Gaia DR2 2162247825722057216 (Y*?),,
21h00m01.02s +44d16m12.61s,0.1937,45.3723,Minkowskian Baseline,34.98,MATCH: Gaia DR2 2162256033399152512 (Y*?),,
20h59m00.56s +44d07m37.09s,0.2639,29.2885,Gasious Substrate Schema,73.69,MATCH: ZTF J205904.65+440836.1 (RS*),,
20h59m38.02s +44d05m56.71s,0.2797,3.3285,Gasious Substrate Schema,68.54,MATCH: [ABC90] cyb 55 (C*),,
20h59m58.72s +44d10m03.55s,0.2615,53.7923,Gasious Substrate Schema,54.26,MATCH: Gaia DR2 2162185046179506176 (Y*?),,
20h59m04.59s +44d21m13.30s,0.2925,202.7591,Solenoidal Metric Schema (Iron),69.61,MATCH: Gaia DR3 2162249127094886656 (EB*),,
21h00m05.54s +44d19m51.77s,0.2126,38.7018,Minkowskian Baseline,28.41,MATCH: ZTF J210007.83+442007.3 (EB*),,
21h00m15.84s +44d11m44.13s,0.3987,323.21,Trefoil Metric Schema,24.77,MATCH: ZTF J210017.87+441155.8 (EB*),,
20h59m55.13s +44d21m58.32s,0.2393,18.815,Gasious Substrate Schema,51.25,MATCH: TYC 3179-378-1 (*),,
20h59m11.94s +44d30m22.90s,0.2027,69.3486,Minkowskian Baseline,131.94,MATCH: ATO J314.7531+44.4908 (EB*),,
20h58m47.52s +44d33m06.40s,0.3054,117.3896,Solenoidal Metric Schema (Iron),27.63,MATCH: 2MASS J20584883+4432425 (Y*O),,
20h59m45.45s +44d09m34.62s,0.2404,439.1176,Localized Torsional Inflection,69.52,MATCH: ZTF J205939.05+440925.0 (EB*),,
21h00m17.12s +44d21m22.19s,0.2306,77.6365,Gasious Substrate Schema,96.04,MATCH: ZTF J210008.16+442122.5 (Mi*),,
20h59m56.59s +44d15m04.69s,0.255,7.1981,Gasious Substrate Schema,31.5,MATCH: TYC 3179-1139-1 (*),,
20h59m06.84s +44d20m50.78s,0.5973,77.0436,Metric Spacetime Anomaly,62.6,MATCH: Gaia DR2 2162237410421068672 (Y*?),,
20h59m08.81s +44d11m29.93s,0.422,14.8278,Trefoil Metric Schema,67.36,MATCH: [KHC2020] Cloud 13 (MoC),,
20h57m44.61s +44d21m43.75s,0.2863,16.7799,Solenoidal Metric Schema (Iron),82.51,MATCH: 2MASS J20575025+4422399 (Y*?),,
21h00m05.03s +44d25m31.88s,0.231,14.8806,Gasious Substrate Schema,33.06,MATCH: TYC 3180-693-1 (*),,
21h00m14.41s +44d23m30.50s,0.5133,142.1219,Metric Spacetime Anomaly,49.18,MATCH: ZTF J210010.07+442346.6 (LP*),,
20h58m20.96s +44d31m44.31s,0.3662,2.3051,Trefoil Metric Schema,19.58,MATCH: 2MASS J20582173+4431264 (LP*),,
21h00m21.05s +44d20m55.10s,0.2129,26.2746,Minkowskian Baseline,110.57,MATCH: [KW97] 54-2 (Em*),,
20h59m59.70s +44d19m16.91s,0.3385,23.1715,Helical Metric Schema,15.18,MATCH: ZTF J205959.90+441901.8 (BY*),,
21h00m25.02s +44d15m03.30s,0.2128,95.5991,Minkowskian Baseline,26.12,MATCH: ZTF J210022.85+441451.4 (BY*),,
20h59m39.37s +44d09m31.31s,0.6094,19.7095,Metric Spacetime Anomaly,7.11,MATCH: ZTF J205939.05+440925.0 (EB*),,
20h59m06.96s +44d12m04.78s,0.2388,151.9744,Gasious Substrate Schema,66.71,MATCH: [KHC2020] Cloud 13 (MoC),,
20h59m51.77s +44d22m15.01s,0.2558,158.6514,Gasious Substrate Schema,69.52,MATCH: TYC 3179-378-1 (*),,
21h00m00.27s +44d16m45.52s,0.2593,250.2984,Gasious Substrate Schema,28.5,MATCH: Gaia DR2 2162256033399152512 (Y*?),,
20h58m18.10s +44d17m21.61s,0.2234,0.2846,Gasious Substrate Schema,16.39,MATCH: ZTF J205816.85+441731.0 (RS*),,
20h58m43.39s +44d25m50.02s,0.9175,15.1404,Baryonic Metric Substrate,57.55,MATCH: HD 199939 (SB*),,
20h59m09.21s +44d25m16.93s,0.2988,31.3849,Solenoidal Metric Schema (Iron),83.55,MATCH: 2MASS J20590296+4426069 (LP?),,
20h59m00.38s +44d19m30.62s,0.3118,55.7024,Solenoidal Metric Schema (Iron),44.54,MATCH: Gaia DR2 2162237410421068672 (Y*?),,
20h58m46.80s +44d23m40.40s,0.3194,31.8378,Solenoidal Metric Schema (Iron),80.32,MATCH: HD 199939 (SB*),,
20h59m50.15s +44d25m08.55s,0.2381,59.3159,Localized Torsional Inflection,77.44,MATCH: Gaia DR3 2162262462975032448 (EB*),,
20h59m20.12s +44d15m15.76s,0.5365,93.8922,Localized Torsional Inflection,72.11,MATCH: 2MASS J20592171+4414057 (Y*?),,
20h59m12.64s +44d28m32.50s,0.2926,10.8397,Solenoidal Metric Schema (Iron),104.63,MATCH: TYC 3179-822-1 (*),,
21h00m06.88s +44d18m09.32s,0.2886,381.018,Solenoidal Metric Schema (Iron),37.42,MATCH: Gaia DR3 2162256445718270336 (EB*),,
20h59m00.40s +44d29m25.76s,0.546,2.5985,Metric Spacetime Anomaly,4.11,MATCH: ATO J314.7531+44.4908 (EB*),,
20h58m16.67s +44d14m55.17s,0.2103,212.9437,Minkowskian Baseline,79.25,MATCH: Kiso J205818.11+441612.9 (EB*),,
20h59m49.58s +44d12m23.77s,0.2775,215.4186,Localized Torsional Inflection,54.83,MATCH: DOBASHI 2770 (DNe),,
20h59m38.93s +44d21m09.11s,0.3092,115.886,Solenoidal Metric Schema (Iron),82.37,MATCH: TYC 3179-1189-1 (*),,
20h59m11.59s +44d24m50.40s,0.2486,89.3084,Gasious Substrate Schema,120.01,MATCH: 2MASS J20590296+4426069 (LP?),,
20h58m31.45s +44d11m24.22s,0.6505,71.4049,Metric Spacetime Anomaly,42.57,MATCH: FHK 464 (Or*),,
20h57m44.39s +44d17m24.24s,0.5827,41.6257,Metric Spacetime Anomaly,56.78,MATCH: Gaia DR2 2162245072640546944 (Em*),,
21h00m27.61s +44d13m36.71s,0.44,264.4761,Trefoil Metric Schema,90.57,MATCH: ZTF J210022.85+441451.4 (BY*),,
20h59m35.71s +44d16m54.73s,0.2457,29.0261,Gasious Substrate Schema,38.48,MATCH: TYC 3179-63-1 (*),,
20h58m28.08s +44d12m57.76s,0.2125,109.9436,Minkowskian Baseline,127.95,MATCH: FHK 464 (Or*),,
20h59m46.44s +44d31m53.58s,0.3518,79.6284,Helical Metric Schema,100.24,MATCH: ZTF J205944.00+443330.3 (EB*),,
20h58m51.08s +44d14m55.15s,0.2427,346.1545,Localized Torsional Inflection,42.49,MATCH: JCMTSE J205853.8+441526 (smm),,
20h58m04.90s +44d17m44.46s,0.2379,85.9529,Gasious Substrate Schema,104.54,MATCH: ZTF J205801.25+441607.3 (EB*),,
20h58m27.57s +44d12m25.68s,0.2734,121.2148,Localized Torsional Inflection,96.78,MATCH: FHK 464 (Or*),,
20h59m40.80s +44d31m21.37s,0.187,53.292,Minkowskian Baseline,133.45,MATCH: ZTF J205944.00+443330.3 (EB*),,
20h58m16.71s +44d26m42.13s,0.3691,85.1776,Trefoil Metric Schema,100.44,MATCH: HD 199870 (SB*),,
20h59m21.45s +44d22m56.97s,0.3174,3.7059,Solenoidal Metric Schema (Iron),45.2,MATCH: 2MASS J20591873+4422223 (Y*?),,
20h59m31.56s +44d25m43.05s,0.2495,0.8329,Gasious Substrate Schema,61.7,MATCH: Gaia DR2 2162261569627019520 (Em*),,
20h59m15.92s +44d05m49.62s,0.7883,2.5051,Metric Spacetime Anomaly,28.07,MATCH: ZTF J205916.98+440615.2 (LP*),,
20h58m54.88s +44d25m07.57s,0.2249,65.2743,Gasious Substrate Schema,105.07,MATCH: 2MASS J20590296+4426069 (LP?),,
TB9,,,,,,,
--- INITIATING VOLUMETRIC METRIC SCAN ---,,,,,,,
"Target: RA 6.538, DEC 4.998",,,,,,,
Depth: 5200 XYZ,Radius: 10,,,,,,
Scanning Volume... Sampling 418 points.,,,,,,,
Structure Detected: 418 metric nodes.,,,,,,,
FULL SIMBAD REALITY CHECK - ALL NODES,,,,,,TB9,
PREDICTED COORDINATES,MODE (m),HELICITY,PREDICTED IDENTITY,OFFSET,REALITY CHECK,Closest OFFSET,0.86
06h32m13.67s +04d54m52.23s,0.2455,29.977,Gasious Substrate Schema,9.55,MATCH: Gaia DR3 3131334937530818944 (*),Average OFFSET,14.66858852
06h32m07.12s +04d59m45.94s,0.4447,315.4666,Trefoil Metric Schema,11.96,MATCH: [WTF2008] Main 578 (X),Max OFFSET,60.65
06h32m07.18s +05d01m52.49s,0.2035,221.2466,Minkowskian Baseline,14.96,MATCH: [MJD95] J063206.30+050143.9 (*),Number of Close Matches(OFFSET < 1 arcsecond),2
06h32m22.34s +05d01m10.25s,0.456,54.5995,Metric Spacetime Anomaly,15.82,MATCH: CXOU J063223.2+050102 (*),,
06h32m31.92s +04d55m17.30s,0.3239,69.7098,Helical Metric Schema,9.15,MATCH: Cl* NGC 2244     PS     469 (Or*),No SIMBAD Match,0
06h32m16.43s +05d04m11.48s,0.5448,140.3156,Metric Spacetime Anomaly,20.23,MATCH: Cl* NGC 2244     PS     344 (*),,
06h32m23.55s +04d57m26.05s,0.3593,43.9338,Helical Metric Schema,4.77,MATCH: Gaia DR3 3131336689872986496 (*),Structure Type,Count
06h32m28.17s +05d00m19.93s,0.8182,31.7912,Baryonic Metric Substrate,10.38,MATCH: [BC2002] 107 (X),Gasious Substrate Schema,104
06h32m18.40s +05d02m24.55s,0.2272,125.1534,Gasious Substrate Schema,9.66,MATCH: [WTF2008] Main 732 (X),Metric Spacetime Anomaly,71
06h31m51.64s +05d00m37.20s,0.3623,52.6859,Trefoil Metric Schema,10.65,MATCH: [BNM2013] 66.04  2096 (*),Minkowskian Baseline,67
06h32m17.42s +05d05m23.34s,0.1991,161.8392,Minkowskian Baseline,50.48,MATCH: NGC  2244   236 (*),Solenoidal Metric Schema (Iron),52
06h32m08.53s +05d03m19.72s,0.2741,11.5107,Gasious Substrate Schema,12.77,MATCH: 2MASS J06320924+0503264 (Y*O),Trefoil Metric Schema,49
06h32m34.09s +05d01m51.61s,0.2893,33.3855,Solenoidal Metric Schema (Iron),14.53,MATCH: Cl* NGC 2244     PS     492 (*),Helical Metric Schema,34
06h32m07.59s +04d54m33.81s,0.3306,134.3758,Helical Metric Schema,1.14,MATCH: 2MASS J06320766+0454336 (Or*),Localized Torsional Inflection,21
06h31m59.72s +05d03m16.12s,0.2757,49.4227,Gasious Substrate Schema,37.63,MATCH: Cl* NGC 2244     PS     237 (Y*O),Baryonic Metric Substrate,15
06h32m22.76s +04d55m05.76s,0.3071,125.6914,Solenoidal Metric Schema (Iron),28.67,MATCH: Cl* NGC 2244     PS     383 (*),Spacetime Curvature Limit (Black Hole),5
06h32m04.53s +04d57m04.44s,0.2727,89.5156,Gasious Substrate Schema,13.7,MATCH: [MSP2019] NGC2244 234 (Y*O),,
06h32m27.96s +04d57m04.93s,1.8526,90.0433,Spacetime Curvature Limit (Black Hole),23.14,MATCH: HD 259300 (Y*O),,
06h32m05.91s +04d56m18.81s,0.4676,51.3651,Metric Spacetime Anomaly,9.91,MATCH: NGC  2244   188 (*),,
06h32m01.57s +05d04m19.24s,0.1818,241.1857,Minkowskian Baseline,31.32,MATCH: Gaia DR3 3131385377625627520 (*),,
06h32m16.15s +04d54m29.15s,0.2907,68.1985,Solenoidal Metric Schema (Iron),4.64,MATCH: NGC  2244   257 (Or*),,
06h32m27.26s +04d55m38.42s,0.2298,58.8031,Gasious Substrate Schema,14.04,MATCH: [WTF2008] Secondary 796 (X),,
06h32m19.15s +05d02m06.07s,1.2487,5.1922,Metric Spacetime Anomaly,22.48,MATCH: [WTF2008] Main 732 (X),,
06h32m11.23s +05d04m03.92s,0.4686,7.402,Metric Spacetime Anomaly,14.33,MATCH: [BNM2013] 66.03  1316 (*),,
06h32m15.85s +05d00m01.83s,0.513,12.1985,Metric Spacetime Anomaly,11.68,MATCH: ZTF J063215.12+045957.5 (Y*O),,
06h32m05.26s +05d03m16.35s,0.2111,49.9569,Minkowskian Baseline,10.67,MATCH: Cl* NGC 2244     PS     266 (*),,
06h32m13.62s +05d01m37.56s,0.321,10.0437,Helical Metric Schema,10.78,MATCH: Gaia DR3 3131338098622195840 (*),,
06h32m17.32s +04d58m50.13s,0.523,98.0605,Localized Torsional Inflection,2.1,MATCH: WISE J063217.21+045851.4 (Y*?),,
06h32m34.07s +05d04m23.81s,0.2546,108.2618,Gasious Substrate Schema,3.4,MATCH: Cl* NGC 2244     PS     491 (*),,
06h32m23.76s +04d56m50.79s,0.1646,317.3912,Minkowskian Baseline,9.19,MATCH: 2MASS J06322401+0456592 (Or*),,
06h32m34.03s +05d02m56.78s,0.2883,215.7662,Solenoidal Metric Schema (Iron),19.6,MATCH: Cl* NGC 2244     PS     480 (*),,
06h32m02.72s +04d56m33.35s,0.1735,107.2224,Minkowskian Baseline,4.49,MATCH: Gaia DR3 3131336032744124160 (*),,
06h32m18.78s +04d58m08.43s,0.2511,108.4886,Gasious Substrate Schema,5.72,MATCH: Cl* NGC 2244     PS     354 (*),,
06h32m22.05s +05d04m17.35s,0.4777,97.922,Metric Spacetime Anomaly,12.88,MATCH: Cl* NGC 2244     PS     387 (*),,
06h32m29.18s +05d02m56.90s,0.1964,24.3301,Minkowskian Baseline,17.64,MATCH: ZTF J063229.88+050242.7 (RS*),,
06h32m35.00s +05d00m15.58s,0.2546,199.9795,Gasious Substrate Schema,24.48,MATCH: Gaia DR3 3131337235334434560 (*),,
06h32m41.20s +04d58m14.72s,0.5357,351.7612,Metric Spacetime Anomaly,14.12,MATCH: Gaia DR3 3131334211681134080 (*),,
06h32m16.16s +05d00m54.90s,0.4544,1.323,Metric Spacetime Anomaly,17.37,MATCH: Cl* NGC 2244     PS     326 (*),,
06h32m02.00s +04d57m22.06s,0.2709,123.2243,Gasious Substrate Schema,17.41,MATCH: Cl* NGC 2244     PS     241 (*),,
06h32m22.89s +04d59m36.50s,0.4858,120.7871,Metric Spacetime Anomaly,20.73,MATCH: Cl* NGC 2244     PS     394 (*),,
06h32m20.50s +05d02m39.17s,0.2766,12.2779,Gasious Substrate Schema,24.96,MATCH: [WTF2008] Main 732 (X),,
06h32m22.49s +04d55m16.27s,0.4571,35.3722,Metric Spacetime Anomaly,17.89,MATCH: Cl* NGC 2244     PS     383 (*),,
06h32m25.65s +04d56m26.74s,0.288,184.311,Solenoidal Metric Schema (Iron),8.44,MATCH: Gaia DR3 3131333627562634368 (*),,
06h32m07.11s +05d02m50.62s,0.9795,199.5615,Baryonic Metric Substrate,17.61,MATCH: Cl* NGC 2244     PS     273 (dS*),,
06h32m31.46s +05d00m09.90s,0.1809,125.7689,Minkowskian Baseline,10.16,MATCH: Cl* NGC 2244     PS     464 (*),,
06h32m16.74s +04d58m08.55s,0.1908,338.1134,Minkowskian Baseline,9.95,MATCH: [BC2002]  92 (X),,
06h32m25.19s +05d05m14.90s,1.0546,314.3468,Baryonic Metric Substrate,14.53,MATCH: Cl* NGC 2244     PS     414 (*),,
06h32m24.63s +05d02m09.92s,0.3833,74.4008,Trefoil Metric Schema,4.55,MATCH: Cl* NGC 2244     PS     408 (*),,
06h32m32.78s +05d01m00.24s,0.3746,22.9971,Trefoil Metric Schema,16.16,MATCH: Gaia DR3 3131337514506520704 (*),,
06h32m12.28s +05d05m09.45s,0.3851,32.7424,Trefoil Metric Schema,18.43,MATCH: Cl* NGC 2244     PS     307 (*),,
06h32m08.95s +04d55m17.46s,0.3382,50.2177,Helical Metric Schema,15.77,MATCH: Cl* NGC 2244     PS     298 (*),,
06h32m02.05s +05d05m03.83s,0.3043,30.2936,Solenoidal Metric Schema (Iron),9.36,MATCH: HD 259172 (*),,
06h32m02.82s +04d55m56.88s,0.3949,88.7789,Localized Torsional Inflection,1.48,MATCH: 2MASS J06320289+0455577 (Y*O),,
06h32m29.62s +04d59m22.39s,0.3783,6.4777,Trefoil Metric Schema,7.89,MATCH: Cl* NGC 2244     PS     446 (*),,
06h32m07.38s +05d02m34.69s,0.2614,42.889,Gasious Substrate Schema,5.41,MATCH: Cl* NGC 2244     PS     279 (*),,
06h32m30.14s +04d57m14.14s,0.4447,10.9305,Trefoil Metric Schema,12.21,MATCH: ZTF J063230.04+045726.2 (BY*),,
06h32m36.95s +05d01m00.89s,0.7089,74.8959,Metric Spacetime Anomaly,7.31,MATCH: Cl* NGC 2244     PS     511 (*),,
06h32m01.98s +04d58m43.07s,0.3513,72.9467,Helical Metric Schema,6.25,MATCH: WISE J063202.20+045835.6 (Y*?),,
06h32m25.31s +05d00m50.58s,0.2077,578.1995,Minkowskian Baseline,11.35,MATCH: 2MASS J06322583+0500424 (*),,
06h32m21.50s +04d56m01.17s,0.2888,20.2145,Solenoidal Metric Schema (Iron),2.17,MATCH: [WTF2008] Main 747 (X),,
06h32m14.59s +04d59m40.48s,0.3955,11.955,Trefoil Metric Schema,7.7,MATCH: CXOU J063215.0+045943 (Y*O),,
06h32m01.43s +05d01m57.72s,0.342,296.0187,Helical Metric Schema,26.57,MATCH: NGC  2244   173 (*),,
06h32m21.16s +05d01m21.70s,0.4823,188.7651,Metric Spacetime Anomaly,23.85,MATCH: NGC  2244   243 (*),,
06h32m26.35s +05d03m13.40s,0.6631,241.9687,Metric Spacetime Anomaly,28.51,MATCH: HD 259299 (*),,
06h32m12.65s +05d04m26.52s,0.2931,41.3536,Solenoidal Metric Schema (Iron),35.59,MATCH: [BNM2013] 66.03  1316 (*),,
06h32m01.05s +04d56m19.21s,0.1866,60.3981,Minkowskian Baseline,9.88,MATCH: 2MASS J06320129+0456282 (Y*O),,
06h32m16.03s +05d01m05.59s,0.2967,82.8353,Solenoidal Metric Schema (Iron),9.02,MATCH: Cl* NGC 2244     PS     326 (*),,
06h32m14.08s +04d58m53.40s,1.3881,11.1414,Metric Spacetime Anomaly,15.49,MATCH: Gaia DR3 3131336926100461568 (*),,
06h32m20.54s +04d59m02.41s,0.2654,79.8965,Gasious Substrate Schema,19.29,MATCH: Gaia DR3 3131337063536487552 (*),,
06h32m06.28s +05d04m12.66s,0.1954,97.9744,Minkowskian Baseline,17.01,MATCH: Cl* NGC 2244     PS     265 (*),,
06h32m04.56s +05d02m56.72s,0.3602,279.6684,Trefoil Metric Schema,28.02,MATCH: Cl* NGC 2244     PS     266 (*),,
06h32m29.35s +04d58m53.02s,0.2242,3.4827,Gasious Substrate Schema,9.31,MATCH: Gaia DR3 3131337166618632320 (*),,
06h32m10.44s +05d00m54.36s,0.5952,69.8261,Metric Spacetime Anomaly,13.84,MATCH: CXOU J063211.3+050056 (*),,
06h32m27.17s +04d57m27.52s,0.8586,219.8807,Baryonic Metric Substrate,24.61,MATCH: Cl* NGC 2244     PS     437 (*),,
06h32m28.58s +05d00m18.68s,0.336,167.6574,Helical Metric Schema,15.37,MATCH: [BC2002] 107 (X),,
06h32m04.27s +04d58m36.78s,0.2383,203.5891,Gasious Substrate Schema,10.98,MATCH: ZTF J063204.46+045826.2 (Or*),,
06h32m20.21s +05d03m10.44s,0.1786,111.1845,Minkowskian Baseline,16.82,MATCH: Cl* NGC 2244     PS     376 (*),,
06h32m17.73s +04d55m14.38s,0.2219,518.1133,Localized Torsional Inflection,6.69,MATCH: 2MASS J06321729+0455151 (Y*O),,
06h32m29.73s +05d00m05.49s,0.3121,285.5482,Solenoidal Metric Schema (Iron),26.16,MATCH: Cl* NGC 2244     PS     464 (*),,
06h32m04.10s +04d57m28.49s,0.503,159.1082,Metric Spacetime Anomaly,8.24,MATCH: NGC  2244   183 (Y*?),,
06h32m15.60s +04d58m24.77s,0.5149,374.6064,Localized Torsional Inflection,17.79,MATCH: 2MASS J06321584+0458072 (Y*O),,
06h32m33.72s +04d56m22.70s,0.4264,28.5825,Trefoil Metric Schema,19.66,MATCH: [BNM2013] 66.04   676 (*),,
06h32m34.63s +05d02m27.15s,0.2931,85.5598,Solenoidal Metric Schema (Iron),30.76,MATCH: Cl* NGC 2244     PS     480 (*),,
06h32m22.40s +05d04m20.77s,0.2601,146.2683,Localized Torsional Inflection,11.36,MATCH: [MJD95] J063222.77+050411.3 (*),,
06h32m16.32s +05d04m16.46s,0.2549,47.418,Gasious Substrate Schema,19.23,MATCH: NGC  2244   236 (*),,
06h32m12.66s +05d00m21.99s,0.2752,53.6553,Gasious Substrate Schema,7.81,MATCH: [BNM2013] 66.04  1656 (*),,
06h32m35.07s +05d01m16.06s,0.4494,246.0204,Trefoil Metric Schema,25.32,MATCH: Cl* NGC 2244     PS     492 (*),,
06h32m17.71s +04d59m44.37s,0.3637,71.4296,Trefoil Metric Schema,22.65,MATCH: Gaia DR3 3131337785089668992 (*),,
06h31m58.14s +04d57m22.83s,0.6935,390.5323,Localized Torsional Inflection,7.2,MATCH: [MSP2019] NGC2244 141 (Y*O),,
06h32m29.66s +05d01m45.18s,0.3587,139.8742,Helical Metric Schema,7.33,MATCH: Cl* NGC 2244     PS     443 (*),,
06h32m34.34s +04d56m10.37s,0.5658,250.244,Metric Spacetime Anomaly,19.45,MATCH: 2MASS J06323328+0455589 (*),,
06h32m18.29s +04d54m01.81s,0.3295,7.9098,Helical Metric Schema,17.86,MATCH: [BNM2013] 66.04  1640 (*),,
06h32m00.86s +04d57m52.85s,0.7036,79.2839,Metric Spacetime Anomaly,10.63,MATCH: 2MASS J06320156+0457537 (Y*O),,
06h31m54.48s +04d59m06.13s,0.1825,323.1363,Minkowskian Baseline,14.69,MATCH: CXOU J063155.4+045909 (*),,
06h31m51.75s +05d01m29.36s,0.2757,28.559,Gasious Substrate Schema,18.99,MATCH: CXOU J063152.4+050113 (*),,
06h32m01.95s +04d57m56.97s,0.2869,44.4499,Solenoidal Metric Schema (Iron),6.48,MATCH: 2MASS J06320156+0457537 (Y*O),,
06h32m00.35s +04d56m34.61s,0.3044,10.1431,Solenoidal Metric Schema (Iron),7,MATCH: Gaia DR3 3131335998384582528 (*),,
06h32m14.71s +04d58m45.98s,0.3228,19.2335,Helical Metric Schema,6.75,MATCH: Gaia DR3 3131336926100461568 (*),,
06h32m02.16s +05d01m47.31s,0.2078,8.6978,Minkowskian Baseline,14.86,MATCH: NGC  2244   173 (*),,
06h32m19.76s +04d53m27.35s,0.4964,71.3827,Metric Spacetime Anomaly,10.84,MATCH: ZTF J063220.33+045320.9 (EB*),,
06h32m08.37s +04d58m57.09s,0.2535,301.9055,Gasious Substrate Schema,21.28,MATCH: NGC  2244   176 (Y*?),,
06h32m19.70s +05d03m33.10s,0.4823,57.1129,Localized Torsional Inflection,24.9,MATCH: HD 259238 (Y*O),,
06h32m23.55s +04d55m53.32s,0.236,74.4036,Gasious Substrate Schema,8.11,MATCH: Gaia DR3 3131333593202116608 (*),,
06h32m15.44s +05d04m25.04s,0.4416,44.3327,Trefoil Metric Schema,23.77,MATCH: NGC  2244   236 (*),,
06h32m33.46s +04d59m22.36s,0.2004,38.2743,Minkowskian Baseline,4.4,MATCH: Gaia DR3 3131337136549448960 (*),,
06h32m08.79s +05d04m04.56s,0.2271,4.1504,Gasious Substrate Schema,31.44,MATCH: [BNM2013] 66.03  1105 (*),,
06h32m09.03s +05d03m06.34s,0.3094,272.3186,Solenoidal Metric Schema (Iron),20.57,MATCH: 2MASS J06320924+0503264 (Y*O),,
