SECTOR A,Singularities,,,,,ANALYSIS,
19h15m06.08s +10d56m56.07s,0.6556,257.6018,Metric Spacetime Anomaly,29.96,MATCH: 2MASS J19150517+1057227 (LP?),,
19h15m11.24s +10d56m18.83s,0.2947,29.1059,Solenoidal Metric Schema (Iron),8.78,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m11.73s +10d57m23.55s,0.2215,98.3394,Gasious Substrate Schema,23.52,MATCH: 2MASS J19151202+1057466 (*),,
19h15m12.01s +10d55m55.91s,0.6723,268.2717,Metric Spacetime Anomaly,9.5,MATCH: 2MASS J19151187+1055466 (*),,
19h15m14.64s +10d56m04.14s,0.5642,251.9832,Metric Spacetime Anomaly,44.36,MATCH: 2MASS J19151187+1055466 (*),,
19h15m12.07s +10d57m04.63s,1.3467,116.9644,Metric Spacetime Anomaly,21.13,MATCH: Granat 1915+105 (HXB),,
19h15m13.80s +10d56m16.18s,0.4024,27.2607,Trefoil Metric Schema,38.87,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.17s +10d56m30.63s,0.2682,19.9629,Gasious Substrate Schema,13.5,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m14.25s +10d56m13.29s,0.2347,121.7044,Gasious Substrate Schema,44.01,MATCH: 2MASS J19151187+1055466 (*),,
19h15m10.67s +10d56m37.16s,0.2467,37.0425,Gasious Substrate Schema,13.1,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m10.14s +10d55m50.33s,0.1623,402.481,Minkowskian Baseline,25.78,MATCH: 2MASS J19151187+1055466 (*),,
19h15m11.75s +10d56m17.16s,0.5993,99.3811,Metric Spacetime Anomaly,12.54,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.09s +10d55m48.82s,0.1899,76.6653,Minkowskian Baseline,41.04,MATCH: 2MASS J19151187+1055466 (*),,
19h15m12.33s +10d56m09.84s,0.449,33.4353,Trefoil Metric Schema,23.57,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m10.08s +10d56m39.39s,0.2138,23.9416,Minkowskian Baseline,21.21,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m15.69s +10d56m57.01s,0.2623,23.6072,Gasious Substrate Schema,62.08,MATCH: Granat 1915+105 (HXB),,
19h15m13.90s +10d57m13.36s,0.2535,5.3889,Gasious Substrate Schema,43.27,MATCH: 2MASS J19151202+1057466 (*),,
19h15m12.24s +10d57m02.11s,0.7601,13.835,Metric Spacetime Anomaly,19.94,MATCH: Granat 1915+105 (HXB),,
19h15m11.85s +10d56m16.72s,0.1588,83.4802,Minkowskian Baseline,13.76,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m07.00s +10d56m14.04s,0.2283,9.6408,Gasious Substrate Schema,18.45,MATCH: 2MASS J19150583+1056071 (*),,
19h15m10.41s +10d57m23.90s,0.2131,49.4606,Minkowskian Baseline,22.92,MATCH: 2MASS J19150912+1057111 (*),,
19h15m09.78s +10d56m16.30s,0.3092,16.5431,Solenoidal Metric Schema (Iron),24.77,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.18s +10d56m16.15s,0.4129,57.0562,Trefoil Metric Schema,35.65,MATCH: 2MASS J19150583+1056071 (*),,
19h15m06.57s +10d56m55.11s,0.1846,245.1823,Minkowskian Baseline,34.64,MATCH: 2MASS J19150517+1057227 (LP?),,
19h15m12.92s +10d55m51.89s,0.2454,3.4003,Gasious Substrate Schema,16.3,MATCH: 2MASS J19151187+1055466 (*),,
19h15m13.82s +10d55m48.11s,0.2325,177.1887,Gasious Substrate Schema,28.72,MATCH: 2MASS J19151187+1055466 (*),,
19h15m09.36s +10d56m22.15s,0.9807,129.3052,Localized Torsional Inflection,28.75,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m07.73s +10d56m52.17s,0.3877,53.4412,Trefoil Metric Schema,27.84,MATCH: 2MASS J19150912+1057111 (*),,
19h15m14.56s +10d56m41.99s,0.1859,36.9027,Minkowskian Baseline,44.34,MATCH: Granat 1915+105 (HXB),,
19h15m09.36s +10d56m21.59s,0.2505,273.6411,Gasious Substrate Schema,28.86,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.72s +10d56m31.36s,0.4095,61.994,Trefoil Metric Schema,23.24,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m10.06s +10d57m24.94s,0.2088,154.3841,Minkowskian Baseline,19.62,MATCH: 2MASS J19150912+1057111 (*),,
19h15m09.93s +10d57m03.11s,0.284,50.3653,Solenoidal Metric Schema (Iron),14.21,MATCH: 2MASS J19150912+1057111 (*),,
19h15m09.64s +10d56m19.63s,0.3608,35.0254,Trefoil Metric Schema,25.39,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.62s +10d56m31.14s,0.2845,65.5551,Solenoidal Metric Schema (Iron),39.29,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.64s +10d57m25.16s,0.39,333.127,Localized Torsional Inflection,23.34,MATCH: 2MASS J19151202+1057466 (*),,
19h15m12.25s +10d55m43.91s,0.2373,223.3484,Gasious Substrate Schema,6.19,MATCH: 2MASS J19151187+1055466 (*),,
19h15m13.32s +10d55m42.30s,0.2054,17.7998,Minkowskian Baseline,21.75,MATCH: 2MASS J19151187+1055466 (*),,
19h15m11.40s +10d56m49.19s,0.2045,327.9846,Minkowskian Baseline,4.86,MATCH: Granat 1915+105 (HXB),,
19h15m14.91s +10d56m12.54s,0.2409,58.9756,Gasious Substrate Schema,51.7,MATCH: 2MASS J19151187+1055466 (*),,
19h15m12.03s +10d56m03.43s,0.2052,89.1333,Minkowskian Baseline,16.96,MATCH: 2MASS J19151187+1055466 (*),,
19h15m10.14s +10d56m29.93s,0.2487,55.8074,Gasious Substrate Schema,16.91,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.46s +10d57m25.68s,0.1867,393.1883,Minkowskian Baseline,21.94,MATCH: 2MASS J19151202+1057466 (*),,
19h15m10.42s +10d55m40.43s,0.3006,145.8038,Solenoidal Metric Schema (Iron),22.27,MATCH: 2MASS J19151187+1055466 (*),,
19h15m14.60s +10d56m27.03s,0.2742,40.2817,Gasious Substrate Schema,48.27,MATCH: Granat 1915+105 (HXB),,
19h15m12.53s +10d56m26.05s,0.7103,301.476,Metric Spacetime Anomaly,18.52,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.27s +10d56m58.97s,0.4484,84.4922,Trefoil Metric Schema,17.56,MATCH: Granat 1915+105 (HXB),,
19h15m10.66s +10d57m04.79s,0.3521,92.9535,Helical Metric Schema,23.43,MATCH: 2MASS J19150912+1057111 (*),,
19h15m13.02s +10d56m07.32s,0.2059,137.9003,Minkowskian Baseline,26.71,MATCH: 2MASS J19151187+1055466 (*),,
19h15m13.12s +10d56m23.92s,0.3223,101.9692,Helical Metric Schema,27.39,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.82s +10d55m51.26s,0.4718,195.8123,Localized Torsional Inflection,45.2,MATCH: 2MASS J19151187+1055466 (*),,
19h15m15.15s +10d56m58.00s,0.2995,28.8719,Solenoidal Metric Schema (Iron),54.53,MATCH: Granat 1915+105 (HXB),,
19h15m11.72s +10d56m55.71s,0.2746,105.775,Gasious Substrate Schema,11.07,MATCH: Granat 1915+105 (HXB),,
19h15m12.91s +10d55m40.04s,0.2975,155.0904,Localized Torsional Inflection,16.64,MATCH: 2MASS J19151187+1055466 (*),,
19h15m10.87s +10d56m26.16s,0.4247,10.9929,Trefoil Metric Schema,6.16,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.40s +10d56m52.67s,0.4328,57.1472,Localized Torsional Inflection,21.18,MATCH: 2MASS J19150912+1057111 (*),,
19h15m10.03s +10d57m38.25s,0.4564,30.434,Metric Spacetime Anomaly,30.37,MATCH: 2MASS J19150912+1057111 (*),,
19h15m11.82s +10d56m50.14s,0.2408,133.1957,Gasious Substrate Schema,6.52,MATCH: Granat 1915+105 (HXB),,
19h15m07.89s +10d56m48.74s,0.2169,20.4218,Minkowskian Baseline,28.71,MATCH: 2MASS J19150912+1057111 (*),,
19h15m12.20s +10d56m53.99s,0.2412,32.0103,Gasious Substrate Schema,13.14,MATCH: Granat 1915+105 (HXB),,
19h15m12.77s +10d56m09.62s,1.1865,20.9446,Baryonic Metric Substrate,26.52,MATCH: 2MASS J19151187+1055466 (*),,
19h15m10.65s +10d56m35.54s,0.3161,19.0893,Solenoidal Metric Schema (Iron),12.18,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.76s +10d57m14.44s,0.2383,38.2262,Gasious Substrate Schema,6.41,MATCH: 2MASS J19150912+1057111 (*),,
19h15m12.73s +10d57m45.04s,0.2529,122.4381,Gasious Substrate Schema,10.52,MATCH: 2MASS J19151202+1057466 (*),,
19h15m11.42s +10d56m51.26s,0.1942,104.3447,Minkowskian Baseline,6.66,MATCH: Granat 1915+105 (HXB),,
19h15m09.99s +10d57m43.56s,0.2257,18.8616,Gasious Substrate Schema,30.12,MATCH: 2MASS J19151202+1057466 (*),,
19h15m09.80s +10d57m27.55s,0.3282,44.2766,Helical Metric Schema,19.34,MATCH: 2MASS J19150912+1057111 (*),,
19h15m13.46s +10d57m19.16s,0.2966,11.3965,Solenoidal Metric Schema (Iron),34.69,MATCH: 2MASS J19151202+1057466 (*),,
19h15m08.20s +10d56m42.06s,0.2036,59.9586,Minkowskian Baseline,31.95,MATCH: 2MASS J19150912+1057111 (*),,
19h15m11.87s +10d57m32.22s,0.2036,212.8698,Minkowskian Baseline,14.62,MATCH: 2MASS J19151202+1057466 (*),,
19h15m07.99s +10d56m51.86s,0.2936,97.8782,Solenoidal Metric Schema (Iron),25.38,MATCH: 2MASS J19150912+1057111 (*),,
19h15m12.37s +10d57m20.08s,0.1991,64.1706,Minkowskian Baseline,27.07,MATCH: 2MASS J19151202+1057466 (*),,
19h15m12.75s +10d56m33.45s,0.4325,93.8981,Trefoil Metric Schema,20.99,MATCH: Granat 1915+105 (HXB),,
19h15m09.33s +10d56m50.58s,0.2412,41.2041,Gasious Substrate Schema,20.6,MATCH: 2MASS J19150912+1057111 (*),,
19h15m11.43s +10d55m56.80s,0.245,15.5994,Gasious Substrate Schema,12.08,MATCH: 2MASS J19151187+1055466 (*),,
19h15m09.18s +10d56m11.59s,0.2117,42.8326,Minkowskian Baseline,34.78,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.17s +10d56m51.02s,0.2891,113.062,Solenoidal Metric Schema (Iron),10.92,MATCH: Granat 1915+105 (HXB),,
19h15m12.71s +10d57m39.12s,0.2678,219.8108,Gasious Substrate Schema,12.6,MATCH: 2MASS J19151202+1057466 (*),,
19h15m14.15s +10d56m31.44s,0.6289,50.3161,Metric Spacetime Anomaly,40.51,MATCH: Granat 1915+105 (HXB),,
19h15m15.36s +10d56m22.56s,0.2732,101.8062,Gasious Substrate Schema,60.32,MATCH: Granat 1915+105 (HXB),,
19h15m11.46s +10d55m39.00s,0.9842,166.2114,Baryonic Metric Substrate,9.76,MATCH: 2MASS J19151187+1055466 (*),,
19h15m11.44s +10d56m01.58s,0.8961,24.15,Baryonic Metric Substrate,16.25,MATCH: 2MASS J19151187+1055466 (*),,
19h15m09.75s +10d57m04.30s,0.2589,113.8084,Gasious Substrate Schema,11.36,MATCH: 2MASS J19150912+1057111 (*),,
19h15m09.39s +10d56m51.44s,0.5781,29.696,Metric Spacetime Anomaly,19.9,MATCH: 2MASS J19150912+1057111 (*),,
19h15m12.67s +10d57m05.52s,0.4602,249.9467,Metric Spacetime Anomaly,26.35,MATCH: Granat 1915+105 (HXB),,
19h15m06.64s +10d56m57.98s,0.2643,17.3839,Gasious Substrate Schema,33.07,MATCH: 2MASS J19150517+1057227 (LP?),,
19h15m10.77s +10d56m11.43s,0.2432,20.2355,Gasious Substrate Schema,17.8,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m15.18s +10d56m38.86s,0.2556,66.6782,Gasious Substrate Schema,53.72,MATCH: Granat 1915+105 (HXB),,
19h15m07.50s +10d56m21.98s,0.3097,45.2924,Solenoidal Metric Schema (Iron),28.62,MATCH: 2MASS J19150583+1056071 (*),,
19h15m09.79s +10d56m23.45s,0.227,65.3161,Gasious Substrate Schema,22.29,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.42s +10d56m14.43s,0.2595,59.2189,Gasious Substrate Schema,30.35,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m14.64s +10d56m46.72s,0.2178,11.5286,Minkowskian Baseline,45.46,MATCH: Granat 1915+105 (HXB),,
19h15m14.89s +10d56m42.65s,0.1823,203.6276,Minkowskian Baseline,49.16,MATCH: Granat 1915+105 (HXB),,
19h15m12.60s +10d56m35.33s,0.2235,7.2194,Gasious Substrate Schema,18.12,MATCH: Granat 1915+105 (HXB),,
19h15m13.60s +10d56m13.93s,0.2475,246.6348,Gasious Substrate Schema,36.84,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.42s +10d57m26.52s,0.2575,51.0536,Gasious Substrate Schema,18.71,MATCH: 2MASS J19150912+1057111 (*),,
19h15m14.49s +10d55m59.35s,0.2724,141.1645,Gasious Substrate Schema,40.59,MATCH: 2MASS J19151187+1055466 (*),,
19h15m11.78s +10d55m54.41s,0.2819,15.3078,Solenoidal Metric Schema (Iron),7.9,MATCH: 2MASS J19151187+1055466 (*),,
19h15m07.86s +10d57m15.06s,0.5088,1.3928,Metric Spacetime Anomaly,19.08,MATCH: 2MASS J19150912+1057111 (*),,
19h15m13.28s +10d57m17.04s,0.2,106.0174,Minkowskian Baseline,34.92,MATCH: 2MASS J19151202+1057466 (*),,
19h15m13.82s +10d57m01.02s,0.2246,68.9727,Gasious Substrate Schema,37.04,MATCH: Granat 1915+105 (HXB),,
19h15m12.46s +10d56m56.61s,0.1993,117.1181,Minkowskian Baseline,17.73,MATCH: Granat 1915+105 (HXB),,
19h15m12.66s +10d57m30.47s,0.4121,206.7574,Localized Torsional Inflection,18.7,MATCH: 2MASS J19151202+1057466 (*),,
19h15m14.21s +10d56m01.08s,0.3271,77.9822,Helical Metric Schema,37.33,MATCH: 2MASS J19151187+1055466 (*),,
19h15m08.10s +10d57m07.71s,0.2193,36.1853,Minkowskian Baseline,15.44,MATCH: 2MASS J19150912+1057111 (*),,
19h15m13.83s +10d57m37.46s,0.4279,49.5284,Trefoil Metric Schema,28.14,MATCH: 2MASS J19151202+1057466 (*),,
19h15m11.98s +10d56m36.23s,0.2727,65.0792,Gasious Substrate Schema,10.69,MATCH: Granat 1915+105 (HXB),,
19h15m10.58s +10d56m29.63s,0.3708,11.1689,Trefoil Metric Schema,10.47,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m10.95s +10d57m09.00s,0.3606,289.7809,Trefoil Metric Schema,25.69,MATCH: Granat 1915+105 (HXB),,
19h15m06.94s +10d57m09.59s,0.2022,227.7037,Minkowskian Baseline,29.46,MATCH: 2MASS J19150517+1057227 (LP?),,
19h15m07.19s +10d56m59.90s,0.2163,452.8436,Minkowskian Baseline,30.57,MATCH: 2MASS J19150912+1057111 (*),,
19h15m11.15s +10d56m23.78s,0.3368,67.4533,Helical Metric Schema,4.24,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m06.15s +10d56m44.56s,0.4434,33.1248,Trefoil Metric Schema,37.66,MATCH: 2MASS J19150583+1056071 (*),,
19h15m06.49s +10d56m12.02s,0.358,50.942,Helical Metric Schema,10.77,MATCH: 2MASS J19150583+1056071 (*),,
19h15m10.23s +10d57m47.21s,0.4321,69.6492,Trefoil Metric Schema,26.43,MATCH: 2MASS J19151202+1057466 (*),,
19h15m11.90s +10d56m33.70s,0.2145,67.1452,Minkowskian Baseline,11.02,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.19s +10d57m12.53s,0.3332,323.7757,Helical Metric Schema,1.84,MATCH: 2MASS J19150912+1057111 (*),,
19h15m10.41s +10d57m45.81s,0.263,9.5892,Gasious Substrate Schema,23.79,MATCH: 2MASS J19151202+1057466 (*),,
19h15m10.04s +10d56m45.71s,0.2261,96.1762,Gasious Substrate Schema,22.34,MATCH: Granat 1915+105 (HXB),,
19h15m07.64s +10d55m54.54s,1.3477,26.3709,Metric Spacetime Anomaly,29.41,MATCH: 2MASS J19150583+1056071 (*),,
19h15m11.80s +10d56m30.62s,0.2044,71.2963,Minkowskian Baseline,8.28,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.00s +10d56m32.14s,0.2229,282.9797,Localized Torsional Inflection,11.58,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m10.79s +10d57m24.82s,0.314,13.2601,Solenoidal Metric Schema (Iron),28.16,MATCH: 2MASS J19150912+1057111 (*),,
19h15m11.69s +10d56m59.98s,0.3057,8.0702,Solenoidal Metric Schema (Iron),15.2,MATCH: Granat 1915+105 (HXB),,
19h15m14.75s +10d56m24.83s,0.3082,2.3763,Solenoidal Metric Schema (Iron),51.15,MATCH: Granat 1915+105 (HXB),,
19h15m08.64s +10d55m48.69s,0.689,10.1931,Metric Spacetime Anomaly,45.23,MATCH: 2MASS J19150583+1056071 (*),,
19h15m07.40s +10d57m04.45s,0.2658,16.7974,Gasious Substrate Schema,26.23,MATCH: 2MASS J19150912+1057111 (*),,
19h15m06.22s +10d56m35.35s,0.2135,65.4604,Minkowskian Baseline,28.73,MATCH: 2MASS J19150583+1056071 (*),,
19h15m12.04s +10d57m43.85s,0.1744,104.2324,Minkowskian Baseline,2.82,MATCH: 2MASS J19151202+1057466 (*),,
19h15m09.36s +10d57m05.06s,0.2254,11.6484,Gasious Substrate Schema,6.84,MATCH: 2MASS J19150912+1057111 (*),,
19h15m12.01s +10d56m30.18s,0.3715,49.8251,Trefoil Metric Schema,11.1,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m10.76s +10d55m49.10s,0.4651,59.6429,Metric Spacetime Anomaly,16.57,MATCH: 2MASS J19151187+1055466 (*),,
19h15m12.32s +10d57m04.75s,0.2435,58.8955,Gasious Substrate Schema,22.81,MATCH: Granat 1915+105 (HXB),,
19h15m11.37s +10d55m48.80s,0.2243,161.212,Gasious Substrate Schema,7.71,MATCH: 2MASS J19151187+1055466 (*),,
19h15m09.13s +10d56m34.46s,0.3127,33.1295,Solenoidal Metric Schema (Iron),32.36,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m10.97s +10d57m22.37s,0.3946,178.3906,Trefoil Metric Schema,28.83,MATCH: 2MASS J19151202+1057466 (*),,
19h15m13.77s +10d57m39.22s,0.3257,74.969,Localized Torsional Inflection,26.76,MATCH: 2MASS J19151202+1057466 (*),,
19h15m10.54s +10d56m42.42s,0.4153,106.249,Trefoil Metric Schema,15.16,MATCH: Granat 1915+105 (HXB),,
19h15m14.53s +10d56m06.26s,0.604,62.3172,Metric Spacetime Anomaly,43.78,MATCH: 2MASS J19151187+1055466 (*),,
19h15m15.04s +10d56m51.49s,0.2934,21.1859,Solenoidal Metric Schema (Iron),51.73,MATCH: Granat 1915+105 (HXB),,
19h15m10.27s +10d56m28.60s,0.1959,113.8806,Minkowskian Baseline,14.86,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.56s +10d55m51.41s,0.2396,109.3139,Gasious Substrate Schema,34.39,MATCH: 2MASS J19151187+1055466 (*),,
19h15m11.27s +10d57m26.90s,0.3104,87.4757,Solenoidal Metric Schema (Iron),22.67,MATCH: 2MASS J19151202+1057466 (*),,
19h15m06.50s +10d57m10.02s,0.3045,36.1912,Solenoidal Metric Schema (Iron),23.6,MATCH: 2MASS J19150517+1057227 (LP?),,
19h15m11.43s +10d56m02.99s,0.8259,27.7219,Baryonic Metric Substrate,17.61,MATCH: 2MASS J19151187+1055466 (*),,
19h15m08.80s +10d57m30.37s,0.293,160.4381,Solenoidal Metric Schema (Iron),19.99,MATCH: 2MASS J19150912+1057111 (*),,
19h15m10.79s +10d55m51.74s,0.3292,10.2617,Helical Metric Schema,16.74,MATCH: 2MASS J19151187+1055466 (*),,
19h15m06.76s +10d56m49.33s,0.516,96.5461,Metric Spacetime Anomaly,40.95,MATCH: 2MASS J19150517+1057227 (LP?),,
19h15m08.56s +10d57m05.06s,0.5549,2.8854,Metric Spacetime Anomaly,10.2,MATCH: 2MASS J19150912+1057111 (*),,
19h15m07.92s +10d56m54.67s,0.6362,51.4589,Metric Spacetime Anomaly,24.09,MATCH: 2MASS J19150912+1057111 (*),,
19h15m10.95s +10d57m18.75s,0.3738,29.1969,Trefoil Metric Schema,27.98,MATCH: 2MASS J19150912+1057111 (*),,
19h15m09.80s +10d56m56.22s,0.2281,40.1956,Gasious Substrate Schema,17.78,MATCH: 2MASS J19150912+1057111 (*),,
19h15m09.89s +10d56m04.86s,1.4512,284.6066,Metric Spacetime Anomaly,30.56,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m07.36s +10d56m54.65s,0.4473,0.5469,Trefoil Metric Schema,30.69,MATCH: 2MASS J19150912+1057111 (*),,
19h15m10.70s +10d57m23.60s,1.3579,59.998,Metric Spacetime Anomaly,26.41,MATCH: 2MASS J19150912+1057111 (*),,
19h15m07.73s +10d56m01.34s,0.3375,179.7236,Localized Torsional Inflection,28.48,MATCH: 2MASS J19150583+1056071 (*),,
19h15m14.76s +10d56m55.81s,0.5377,11.6732,Metric Spacetime Anomaly,48.43,MATCH: Granat 1915+105 (HXB),,
19h15m13.64s +10d55m45.64s,0.2008,19.1447,Minkowskian Baseline,26.05,MATCH: 2MASS J19151187+1055466 (*),,
19h15m09.41s +10d56m44.98s,0.3493,6.904,Helical Metric Schema,26.31,MATCH: 2MASS J19150912+1057111 (*),,
19h15m08.23s +10d56m11.99s,0.3673,27.5895,Trefoil Metric Schema,35.57,MATCH: 2MASS J19150583+1056071 (*),,
19h15m07.87s +10d56m04.54s,0.2459,87.821,Gasious Substrate Schema,30.06,MATCH: 2MASS J19150583+1056071 (*),,
19h15m13.85s +10d56m26.06s,0.2819,154.3916,Solenoidal Metric Schema (Iron),37.92,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m07.54s +10d56m07.52s,0.2837,5.3176,Solenoidal Metric Schema (Iron),25.08,MATCH: 2MASS J19150583+1056071 (*),,
19h15m12.81s +10d55m51.34s,0.2333,21.2592,Gasious Substrate Schema,14.59,MATCH: 2MASS J19151187+1055466 (*),,
19h15m13.62s +10d57m09.47s,0.3354,175.1984,Helical Metric Schema,39.08,MATCH: Granat 1915+105 (HXB),,
19h15m10.72s +10d56m39.75s,0.1682,120.3988,Minkowskian Baseline,13.34,MATCH: Granat 1915+105 (HXB),,
19h15m07.78s +10d56m11.21s,0.1781,352.2511,Minkowskian Baseline,28.9,MATCH: 2MASS J19150583+1056071 (*),,
19h15m06.63s +10d56m26.95s,0.5561,71.8818,Metric Spacetime Anomaly,22.96,MATCH: 2MASS J19150583+1056071 (*),,
19h15m09.11s +10d56m01.81s,0.2295,112.5016,Gasious Substrate Schema,41.03,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m14.48s +10d56m09.78s,0.2656,185.4841,Gasious Substrate Schema,44.84,MATCH: 2MASS J19151187+1055466 (*),,
19h15m14.60s +10d56m07.52s,0.2389,54.0639,Gasious Substrate Schema,45.28,MATCH: 2MASS J19151187+1055466 (*),,
19h15m10.73s +10d56m40.72s,0.2058,73.8426,Minkowskian Baseline,12.86,MATCH: Granat 1915+105 (HXB),,
19h15m09.28s +10d57m39.08s,0.4232,46.2695,Trefoil Metric Schema,28.21,MATCH: 2MASS J19150912+1057111 (*),,
19h15m11.80s +10d55m56.91s,0.3421,157.782,Helical Metric Schema,10.33,MATCH: 2MASS J19151187+1055466 (*),,
19h15m12.71s +10d57m10.25s,0.5649,732.0323,Localized Torsional Inflection,30.52,MATCH: Granat 1915+105 (HXB),,
19h15m10.17s +10d56m51.39s,0.2809,66.011,Solenoidal Metric Schema (Iron),21.41,MATCH: Granat 1915+105 (HXB),,
19h15m09.21s +10d57m07.59s,0.2399,99.8481,Gasious Substrate Schema,3.59,MATCH: 2MASS J19150912+1057111 (*),,
19h15m07.49s +10d56m27.56s,0.2439,114.8414,Gasious Substrate Schema,31.75,MATCH: 2MASS J19150583+1056071 (*),,
19h15m09.66s +10d57m25.44s,0.2375,4.5413,Gasious Substrate Schema,16.48,MATCH: 2MASS J19150912+1057111 (*),,
19h15m13.16s +10d55m47.41s,0.3259,57.2845,Helical Metric Schema,18.98,MATCH: 2MASS J19151187+1055466 (*),,
19h15m12.88s +10d55m46.03s,0.2856,137.22,Solenoidal Metric Schema (Iron),14.85,MATCH: 2MASS J19151187+1055466 (*),,
19h15m11.61s +10d57m06.39s,0.2714,189.6235,Gasious Substrate Schema,21.5,MATCH: Granat 1915+105 (HXB),,
19h15m08.12s +10d56m41.26s,0.2438,46.9357,Gasious Substrate Schema,33.18,MATCH: 2MASS J19150912+1057111 (*),,
19h15m08.32s +10d56m21.08s,0.3861,517.4443,Localized Torsional Inflection,39.12,MATCH: 2MASS J19150583+1056071 (*),,
19h15m07.23s +10d56m05.32s,0.5794,76.2738,Metric Spacetime Anomaly,20.6,MATCH: 2MASS J19150583+1056071 (*),,
19h15m09.79s +10d56m38.47s,0.2444,320.0203,Gasious Substrate Schema,24.45,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.88s +10d56m03.44s,0.2239,108.6575,Gasious Substrate Schema,42.77,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.14s +10d56m08.88s,0.8477,52.1362,Baryonic Metric Substrate,36.61,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m13.62s +10d57m18.52s,0.2645,286.1423,Localized Torsional Inflection,36.66,MATCH: 2MASS J19151202+1057466 (*),,
19h15m10.19s +10d56m14.63s,0.2233,31.7099,Gasious Substrate Schema,20.6,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.49s +10d56m25.62s,0.5648,114.69,Metric Spacetime Anomaly,17.97,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m12.24s +10d57m23.06s,0.4025,100.6826,Trefoil Metric Schema,23.82,MATCH: 2MASS J19151202+1057466 (*),,
19h15m12.69s +10d57m22.97s,0.1742,508.0148,Minkowskian Baseline,25.64,MATCH: 2MASS J19151202+1057466 (*),,
19h15m13.09s +10d57m24.58s,1.2325,78.0207,Metric Spacetime Anomaly,27.09,MATCH: 2MASS J19151202+1057466 (*),,
19h15m10.50s +10d56m48.99s,0.3288,5.1826,Helical Metric Schema,16.08,MATCH: Granat 1915+105 (HXB),,
19h15m08.95s +10d57m47.57s,0.2532,195.4445,Gasious Substrate Schema,36.7,MATCH: 2MASS J19150912+1057111 (*),,
19h15m10.74s +10d56m39.21s,0.5929,81.4378,Localized Torsional Inflection,13.3,MATCH: Granat 1915+105 (HXB),,
19h15m08.77s +10d56m22.46s,0.3156,117.8611,Solenoidal Metric Schema (Iron),37.28,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m08.70s +10d56m18.32s,0.2212,128.7316,Gasious Substrate Schema,39.07,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.38s +10d56m36.13s,0.5362,86.9623,Metric Spacetime Anomaly,29.21,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m09.34s +10d56m05.77s,0.4788,41.0475,Metric Spacetime Anomaly,35.92,MATCH: ISOGAL-P J191511.2+105622 (NIR),,
19h15m11.03s +10d55m49.76s,0.2343,232.356,Gasious Substrate Schema,12.8,MATCH: 2MASS J19151187+1055466 (*),,
